sampleLabelId,sample_date,assumed,substances,url,city,state
811273,"May 9, 2025",,['nicotine'],https://results.streetsafe.supply/sample/811273,Tompkins County,NEW YORK
803273,"May 6, 2025",fentanyl,"['4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/803273,Vancouver,WASHINGTON
803301,"May 6, 2025",methamphetamine,[],https://results.streetsafe.supply/sample/803301,Vancouver,WASHINGTON
803367,"May 7, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/803367,Vancouver,WASHINGTON
803474,"May 7, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/803474,Vancouver,WASHINGTON
805856,"May 7, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/805856,Vancouver,WASHINGTON
806093,"May 1, 2025",2C-B,['2C-B'],https://results.streetsafe.supply/sample/806093,San Francisco,CALIFORNIA
806284,"May 2, 2025",synthetic cannabis,"['vanillin', 'ethyl vanillin', 'MDMB-4en-PINACA', '5-fluoro ADB']",https://results.streetsafe.supply/sample/806284,Schenectady,NEW YORK
806302,"May 1, 2025",,"['diphenhydramine', 'dextromethorphan']",https://results.streetsafe.supply/sample/806302,San Francisco,CALIFORNIA
806414,"May 5, 2025",fentanyl; xylazine,"['xylazine', 'procaine']",https://results.streetsafe.supply/sample/806414,Schenectady,NEW YORK
806595,"May 1, 2025",heroin,['heroin'],https://results.streetsafe.supply/sample/806595,San Francisco,CALIFORNIA
806792,"May 1, 2025",MDA,['MDA'],https://results.streetsafe.supply/sample/806792,San Francisco,CALIFORNIA
806802,"May 9, 2025",fentanyl; xylazine; benzodiazepine,"['medetomidine', 'xylazine', 'procaine', 'bromazolam']",https://results.streetsafe.supply/sample/806802,Albany,NEW YORK
806808,"May 1, 2025",codeine,"['benzyl alcohol', 'codeine']",https://results.streetsafe.supply/sample/806808,San Francisco,CALIFORNIA
806887,"May 9, 2025",fentanyl,[],https://results.streetsafe.supply/sample/806887,Schenectady,NEW YORK
811106,"May 8, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/811106,Denver,COLORADO
811111,"May 8, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/811111,Denver,COLORADO
811112,"May 8, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/811112,Denver,COLORADO
811113,"May 8, 2025",methamphetamine,['cocaine'],https://results.streetsafe.supply/sample/811113,Denver,COLORADO
811114,"May 8, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/811114,Denver,COLORADO
811270,"May 1, 2025",,"['caffeine', 'medetomidine', 'procaine', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/811270,Tompkins County,NEW YORK
811271,"May 6, 2025",heroin,"['caffeine', '4-ANPP', 'ethyl 4-ANPP', 'heroin', 'p-fluorofentanyl', 'fentanyl', 'quinine', 'bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate']",https://results.streetsafe.supply/sample/811271,Tompkins County,NEW YORK
811272,"May 6, 2025",,"['dimethyl sulfone (methylsulfonylmethane MSM)', 'methamphetamine']",https://results.streetsafe.supply/sample/811272,Tompkins County,NEW YORK
811274,"May 6, 2025",MDMA,"['dimethyl sulfone (methylsulfonylmethane MSM)', 'methamphetamine']",https://results.streetsafe.supply/sample/811274,Tompkins County,NEW YORK
811275,"May 9, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/811275,Tompkins County,NEW YORK
602876,"May 11, 2025",fentanyl; xylazine,"['lidocaine', 'medetomidine', 'procaine', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/602876,Pittsburgh,PENNSYLVANIA
602877,"May 11, 2025",fentanyl; xylazine,"['acetaminophen', 'xylazine', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/602877,Pittsburgh,PENNSYLVANIA
602878,"May 11, 2025",fentanyl; xylazine,"['4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/602878,Pittsburgh,PENNSYLVANIA
602879,"May 11, 2025",fentanyl; xylazine,"['medetomidine', 'tetracaine']",https://results.streetsafe.supply/sample/602879,Pittsburgh,PENNSYLVANIA
602880,"May 11, 2025",fentanyl; xylazine,"['acetaminophen', 'caffeine', 'lidocaine', 'medetomidine', 'xylazine', 'procaine', 'cocaine', 'melatonin', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/602880,Pittsburgh,PENNSYLVANIA
809610,"May 12, 2025",,[],https://results.streetsafe.supply/sample/809610,Watertown,NEW YORK
809611,"May 6, 2025",fentanyl,['procaine'],https://results.streetsafe.supply/sample/809611,Watertown,NEW YORK
809614,"May 12, 2025",fentanyl,[],https://results.streetsafe.supply/sample/809614,Watertown,NEW YORK
810575,"May 5, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/810575,Denver,COLORADO
810817,"May 7, 2025",methamphetamine,"['dimethyl sulfone (methylsulfonylmethane MSM)', 'methamphetamine', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/810817,Denver,COLORADO
810890,"May 8, 2025",cathinone (bath salts),['α-Pyrrolidinoisohexanophenone'],https://results.streetsafe.supply/sample/810890,West Palm Beach,FLORIDA
810892,"May 8, 2025",fentanyl,"['lidocaine', 'xylazine', 'tetracaine', '4-ANPP', 'heroin', 'fentanyl']",https://results.streetsafe.supply/sample/810892,Fort Lauderdale,FLORIDA
810893,"May 8, 2025",cathinone (bath salts),['α-Pyrrolidinoisohexanophenone'],https://results.streetsafe.supply/sample/810893,West Palm Beach,FLORIDA
810894,"May 8, 2025",cathinone (bath salts),"['α-Pyrrolidinoisohexanophenone', 'caffeine']",https://results.streetsafe.supply/sample/810894,Broward County,FLORIDA
810897,"May 8, 2025",cathinone (bath salts),['α-Pyrrolidinoisohexanophenone'],https://results.streetsafe.supply/sample/810897,Broward County,FLORIDA
811066,"May 6, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/811066,Denver,COLORADO
811067,"May 8, 2025",fentanyl; M30,"['acetaminophen', 'bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate']",https://results.streetsafe.supply/sample/811067,Denver,COLORADO
811068,"May 6, 2025",fentanyl,['cocaine'],https://results.streetsafe.supply/sample/811068,Denver,COLORADO
811069,"May 6, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/811069,Denver,COLORADO
811231,"April 30, 2025",M30,"['acetaminophen', 'fentanyl']",https://results.streetsafe.supply/sample/811231,Espanola,NEW MEXICO
811232,"April 25, 2025",fentanyl,"['4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/811232,Santa Fe,NEW MEXICO
811233,"May 6, 2025",benzodiazepine,"['lorazepam', 'clonazepam']",https://results.streetsafe.supply/sample/811233,Espanola,NEW MEXICO
811235,"April 24, 2025",crack,['cocaine'],https://results.streetsafe.supply/sample/811235,Espanola,NEW MEXICO
811250,"April 29, 2025",fentanyl,"['4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/811250,Espanola,NEW MEXICO
602500,"February 1, 2025",fentanyl,"['diphenhydramine', 'xylazine', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/602500,Miami,FLORIDA
602501,"April 21, 2025",fentanyl,"['diphenhydramine', 'xylazine', '4-ANPP', 'heroin', 'fentanyl']",https://results.streetsafe.supply/sample/602501,Miami,FLORIDA
602502,"April 21, 2025",fentanyl,"['niacinamide', 'acetaminophen', 'lidocaine', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/602502,Miami,FLORIDA
602503,"April 21, 2025",fentanyl,"['fentanyl', 'bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate']",https://results.streetsafe.supply/sample/602503,Miami,FLORIDA
602504,"April 22, 2025",crack,['cocaine'],https://results.streetsafe.supply/sample/602504,Miami,FLORIDA
810364,"May 8, 2025",LSD,['lysergic acid diethylamide (LSD)'],https://results.streetsafe.supply/sample/810364,San Diego,CALIFORNIA
810371,"May 8, 2025",fentanyl,"['4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/810371,San Diego,CALIFORNIA
810372,"May 8, 2025",MDMA,"['3,4-MDMA']",https://results.streetsafe.supply/sample/810372,San Diego,CALIFORNIA
810375,"May 8, 2025",fentanyl,"['4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/810375,San Diego,CALIFORNIA
810376,"May 8, 2025",ecstasy,"['3,4-MDMA']",https://results.streetsafe.supply/sample/810376,San Diego,CALIFORNIA
810545,"May 6, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/810545,Tacoma,WASHINGTON
810546,"May 6, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/810546,Tacoma,WASHINGTON
810547,"May 6, 2025",LSD,['glycerin'],https://results.streetsafe.supply/sample/810547,Tacoma,WASHINGTON
810548,"May 6, 2025",tusi,"['3,4-MDMA', 'ketamine', 'cocaine']",https://results.streetsafe.supply/sample/810548,Tacoma,WASHINGTON
810549,"May 6, 2025",2C-B,['2C-B'],https://results.streetsafe.supply/sample/810549,Tacoma,WASHINGTON
810816,"May 7, 2025",cocaine,"['4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/810816,Denver,COLORADO
810819,"May 2, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/810819,Denver,COLORADO
810821,"May 7, 2025",fentanyl,"['4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/810821,Denver,COLORADO
810823,"May 7, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/810823,Denver,COLORADO
810827,"May 7, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/810827,Denver,COLORADO
810830,"May 7, 2025",fentanyl,"['4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/810830,Denver,COLORADO
810832,"May 2, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/810832,Denver,COLORADO
810834,"May 7, 2025",fentanyl,"['4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/810834,Denver,COLORADO
810837,"May 7, 2025",fentanyl,['methamphetamine'],https://results.streetsafe.supply/sample/810837,Denver,COLORADO
603165,"May 6, 2025",ketamine,['ketamine'],https://results.streetsafe.supply/sample/603165,Madison,WISCONSIN
603166,,methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/603166,,
603167,"May 6, 2025",cathinone (bath salts),"['chloromethcathinone (isomer to be determined)', '3,4-MDMA']",https://results.streetsafe.supply/sample/603167,Madison,WISCONSIN
603176,"May 6, 2025",cocaine,['cocaine'],https://results.streetsafe.supply/sample/603176,Madison,WISCONSIN
603179,"May 6, 2025",MDMA,"['3,4-MDMA']",https://results.streetsafe.supply/sample/603179,Madison,WISCONSIN
809545,"May 2, 2025",methamphetamine,"['methamphetamine', 'dimethyl sulfone (methylsulfonylmethane MSM)']",https://results.streetsafe.supply/sample/809545,Seattle,WASHINGTON
809546,"May 2, 2025",fentanyl,"['4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/809546,Seattle,WASHINGTON
809547,"May 2, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/809547,Seattle,WASHINGTON
809548,"May 1, 2025",MDMA,"['3,4-MDMA']",https://results.streetsafe.supply/sample/809548,Seattle,WASHINGTON
809549,"April 29, 2025",methamphetamine,"['dimethyl sulfone (methylsulfonylmethane MSM)', 'methamphetamine']",https://results.streetsafe.supply/sample/809549,Seattle,WASHINGTON
809554,"May 2, 2025",fentanyl,['mannitol'],https://results.streetsafe.supply/sample/809554,Seattle,WASHINGTON
810576,"May 5, 2025",fentanyl,['methamphetamine'],https://results.streetsafe.supply/sample/810576,Denver,COLORADO
810577,"May 5, 2025",fentanyl,['methamphetamine'],https://results.streetsafe.supply/sample/810577,Denver,COLORADO
810578,"May 5, 2025",fentanyl,['methamphetamine'],https://results.streetsafe.supply/sample/810578,Denver,COLORADO
810579,"May 5, 2025",methamphetamine,"['methamphetamine', 'dimethyl sulfone (methylsulfonylmethane MSM)']",https://results.streetsafe.supply/sample/810579,Denver,COLORADO
810820,"April 25, 2025",fentanyl,"['glycerin', 'methamphetamine', 'nicotine']",https://results.streetsafe.supply/sample/810820,Denver,COLORADO
810822,"May 7, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/810822,Denver,COLORADO
810825,"May 2, 2025",methamphetamine,['cocaine'],https://results.streetsafe.supply/sample/810825,Denver,COLORADO
810831,"May 7, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/810831,Denver,COLORADO
810839,"May 7, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/810839,Denver,COLORADO
810946,"April 23, 2025",fentanyl,"['acetaminophen', 'caffeine', 'cocaine']",https://results.streetsafe.supply/sample/810946,Buffalo,NEW YORK
810955,"April 30, 2025",,"['cannabidiol', 'delta-9-THC', 'cannabinol']",https://results.streetsafe.supply/sample/810955,Buffalo,NEW YORK
811070,"May 5, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/811070,Denver,COLORADO
811520,"May 5, 2025",GHB,[],https://results.streetsafe.supply/sample/811520,Seattle,WASHINGTON
600867,"April 14, 2025",methamphetamine,"['dimethyl sulfone (methylsulfonylmethane MSM)', 'methamphetamine']",https://results.streetsafe.supply/sample/600867,Franklin,NORTH CAROLINA
600871,"May 7, 2025",fentanyl,"['xylazine', '4-ANPP', 'despropionyl ortho-methylfentanyl', 'fentanyl']",https://results.streetsafe.supply/sample/600871,Franklin,NORTH CAROLINA
600960,"April 16, 2025",fentanyl,"['4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/600960,Macon,NORTH CAROLINA
602872,"May 1, 2025",fentanyl; xylazine,"['medetomidine', 'tetracaine', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/602872,Pittsburgh,PENNSYLVANIA
602875,"May 3, 2025",fentanyl,"['lidocaine', 'medetomidine', 'xylazine', 'procaine']",https://results.streetsafe.supply/sample/602875,Pittsburgh,PENNSYLVANIA
603408,"May 7, 2025",fentanyl; xylazine,"['procaine', 'tetracaine']",https://results.streetsafe.supply/sample/603408,Pittsburgh,PENNSYLVANIA
603418,"May 7, 2025",fentanyl; xylazine,"['methamphetamine', 'medetomidine', 'fentanyl', 'bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate']",https://results.streetsafe.supply/sample/603418,Pittsburgh,PENNSYLVANIA
603430,"May 1, 2025",fentanyl; xylazine,"['medetomidine', 'fentanyl', 'bipiperidinyl 4-ANPP']",https://results.streetsafe.supply/sample/603430,Pittsburgh,PENNSYLVANIA
809953,"May 2, 2025",fentanyl,"['acetaminophen', 'lidocaine', 'N-phenethyl-N-phenylpropionamide', '4-ANPP', 'fentanyl', 'phenethyl 4-ANPP']",https://results.streetsafe.supply/sample/809953,Cincinnati,OHIO
809955,"May 2, 2025",fentanyl; xylazine,"['acetaminophen', 'lidocaine', 'medetomidine', '4-ANPP', 'ethyl 4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/809955,Cincinnati,OHIO
809957,"May 2, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/809957,Cincinnati,OHIO
810632,"May 6, 2025",heroin; fentanyl,"['caffeine', 'lidocaine', 'medetomidine', '4-ANPP', 'acetylcodeine', '6-monoacetylmorphine (6-MAM)', 'heroin', 'fentanyl', 'bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate']",https://results.streetsafe.supply/sample/810632,Bronx,NEW YORK
810815,"May 2, 2025",fentanyl,['methamphetamine'],https://results.streetsafe.supply/sample/810815,Denver,COLORADO
810818,"May 2, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/810818,Denver,COLORADO
810826,"May 2, 2025",methamphetamine,"['2,2,6,6-tetramethyl-4-piperidinol', 'fentanyl', 'bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate']",https://results.streetsafe.supply/sample/810826,Denver,COLORADO
810828,"May 2, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/810828,Denver,COLORADO
810833,"May 2, 2025",methamphetamine,"['4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/810833,Denver,COLORADO
810842,"May 7, 2025",heroin; fentanyl,['heroin'],https://results.streetsafe.supply/sample/810842,Bronx,NEW YORK
810845,"May 8, 2025",heroin; fentanyl,"['procaine', '4-ANPP', 'heroin', 'fentanyl', 'bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate']",https://results.streetsafe.supply/sample/810845,Bronx,NEW YORK
810846,"May 7, 2025",synthetic cannabis,"['vanillin', 'ethyl vanillin', '5-fluoro ADB']",https://results.streetsafe.supply/sample/810846,Bronx,NEW YORK
810849,"May 7, 2025",heroin; fentanyl,"['caffeine', 'lidocaine', 'procaine', 'heroin', 'fentanyl']",https://results.streetsafe.supply/sample/810849,Denver,COLORADO
810851,"May 7, 2025",synthetic cannabis,"['benzyl alcohol', 'vanillin', 'ethyl vanillin', 'MDMB-4en-PINACA']",https://results.streetsafe.supply/sample/810851,Bronx,NEW YORK
810853,"May 7, 2025",synthetic cannabis,['5-fluoro ADB'],https://results.streetsafe.supply/sample/810853,Bronx,NEW YORK
810959,"April 30, 2025",fentanyl,"['cannabidiol', 'delta-9-THC', 'cannabinol']",https://results.streetsafe.supply/sample/810959,Erie County,NEW YORK
603409,"May 7, 2025",fentanyl; xylazine,"['caffeine', 'xylazine', 'fentanyl', 'bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate']",https://results.streetsafe.supply/sample/603409,Pittsburgh,PENNSYLVANIA
603419,"May 7, 2025",fentanyl; xylazine,"['medetomidine', 'xylazine', 'tetracaine', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/603419,Pittsburgh,PENNSYLVANIA
809091,"May 6, 2025",heroin; fentanyl,"['cocaine', 'caffeine', 'xylazine', 'quinine']",https://results.streetsafe.supply/sample/809091,Suffolk County,NEW YORK
809094,"May 5, 2025",heroin; fentanyl,"['caffeine', 'medetomidine', 'xylazine', 'procaine', 'tetracaine', 'bromazolam']",https://results.streetsafe.supply/sample/809094,Suffolk County,NEW YORK
809096,"May 5, 2025",heroin; fentanyl,"['caffeine', 'xylazine', 'procaine', 'bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate']",https://results.streetsafe.supply/sample/809096,Suffolk County,NEW YORK
811022,"May 7, 2025",fentanyl,"['acetaminophen', 'lidocaine', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/811022,Grand Rapids,MICHIGAN
811032,"May 5, 2025",methamphetamine,['dimethyl sulfone (methylsulfonylmethane MSM)'],https://results.streetsafe.supply/sample/811032,Grand Rapids,MICHIGAN
811033,"May 6, 2025",fentanyl,"['acetaminophen', 'caffeine', 'diphenhydramine', 'lidocaine', 'xylazine', 'heroin', 'fentanyl']",https://results.streetsafe.supply/sample/811033,Grand Rapids,MICHIGAN
811034,"May 6, 2025",fentanyl; cocaine,"['4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/811034,Grand Rapids,MICHIGAN
811061,"May 5, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/811061,Denver,COLORADO
811062,"May 2, 2025",cocaine,['cocaine'],https://results.streetsafe.supply/sample/811062,Denver,COLORADO
811063,"May 2, 2025",cocaine,['cocaine'],https://results.streetsafe.supply/sample/811063,Denver,COLORADO
811064,"May 5, 2025",cocaine,['cocaine'],https://results.streetsafe.supply/sample/811064,Denver,COLORADO
811077,"May 2, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/811077,Denver,COLORADO
811696,"April 29, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/811696,Everett,WASHINGTON
811697,"May 1, 2025",fentanyl,"['acetaminophen', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/811697,Everett,WASHINGTON
811700,"April 29, 2025",fentanyl,"['lidocaine', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/811700,Everett,WASHINGTON
811701,"May 1, 2025",cocaine,['cocaine'],https://results.streetsafe.supply/sample/811701,Everett,WASHINGTON
811703,"April 29, 2025",cocaine,['cocaine'],https://results.streetsafe.supply/sample/811703,Everett,WASHINGTON
811714,"April 29, 2025",fentanyl; M30,"['acetaminophen', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/811714,Everett,WASHINGTON
811715,"April 29, 2025",fentanyl,"['acetaminophen', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/811715,Everett,WASHINGTON
811716,"May 1, 2025",benzodiazepine,['clonazolam'],https://results.streetsafe.supply/sample/811716,Everett,WASHINGTON
811718,"May 1, 2025",benzodiazepine; Xanax,['phenazolam'],https://results.streetsafe.supply/sample/811718,Everett,WASHINGTON
811719,"May 1, 2025",fentanyl; M30,"['acetaminophen', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/811719,Everett,WASHINGTON
807460,"April 30, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/807460,Albuquerque,NEW MEXICO
807461,"May 2, 2025",crack,['cocaine'],https://results.streetsafe.supply/sample/807461,Albuquerque,NEW MEXICO
807462,"May 7, 2025",cocaine,['cocaine'],https://results.streetsafe.supply/sample/807462,Albuquerque,NEW MEXICO
807463,"May 7, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/807463,Albuquerque,NEW MEXICO
807464,"May 5, 2025",M30,"['acetaminophen', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/807464,Albuquerque,NEW MEXICO
807470,"April 18, 2025",M30,['acetaminophen'],https://results.streetsafe.supply/sample/807470,Albuquerque,NEW MEXICO
807471,"April 18, 2025",M30,"['acetaminophen', 'fentanyl']",https://results.streetsafe.supply/sample/807471,Albuquerque,NEW MEXICO
807472,"April 30, 2025",M30,"['acetaminophen', 'fentanyl']",https://results.streetsafe.supply/sample/807472,Albuquerque,NEW MEXICO
807473,"April 30, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/807473,Albuquerque,NEW MEXICO
807474,"April 28, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/807474,Albuquerque,NEW MEXICO
811071,"May 5, 2025",methamphetamine; weed,"['delta-9-THC', 'cannabinol']",https://results.streetsafe.supply/sample/811071,Denver,COLORADO
811072,"May 5, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/811072,Denver,COLORADO
811075,"May 2, 2025",fentanyl,"['acetaminophen', 'lidocaine', '4-ANPP', 'fentanyl', 'bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate']",https://results.streetsafe.supply/sample/811075,Denver,COLORADO
811076,"May 1, 2025",fentanyl; methamphetamine,"['methamphetamine', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/811076,Denver,COLORADO
811078,"May 1, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/811078,Denver,COLORADO
811079,"May 1, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/811079,Denver,COLORADO
811103,"April 29, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/811103,Denver,COLORADO
811702,"April 30, 2025",heroin,['heroin'],https://results.streetsafe.supply/sample/811702,Everett,WASHINGTON
811704,"April 23, 2025",fentanyl,"['4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/811704,Everett,WASHINGTON
811707,"April 29, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/811707,Everett,WASHINGTON
811708,"April 22, 2025",fentanyl; M30,"['acetaminophen', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/811708,Everett,WASHINGTON
811709,"May 1, 2025",fentanyl,"['4-ANPP', 'ethyl 4-ANPP', 'fentanyl', 'phenethyl 4-ANPP']",https://results.streetsafe.supply/sample/811709,Everett,WASHINGTON
811711,"May 1, 2025",fentanyl,"['4-ANPP', 'ethyl 4-ANPP', 'fentanyl', 'phenethyl 4-ANPP']",https://results.streetsafe.supply/sample/811711,Everett,WASHINGTON
811717,"May 1, 2025",fentanyl,"['4-ANPP', 'fentanyl', 'phenethyl 4-ANPP']",https://results.streetsafe.supply/sample/811717,Everett,WASHINGTON
810716,"March 19, 2025",fentanyl,"['4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/810716,Los Angeles,CALIFORNIA
810720,"April 11, 2025",benzodiazepine,[],https://results.streetsafe.supply/sample/810720,Los Angeles,CALIFORNIA
810728,"April 7, 2025",,['methamphetamine'],https://results.streetsafe.supply/sample/810728,Los Angeles,CALIFORNIA
810735,"April 7, 2025",fentanyl,"['acetaminophen', 'lidocaine', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/810735,Los Angeles,CALIFORNIA
810736,"May 2, 2025",fentanyl,"['acetaminophen', 'lidocaine', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/810736,Los Angeles,CALIFORNIA
810901,"April 25, 2025",fentanyl,['fentanyl'],https://results.streetsafe.supply/sample/810901,West Palm Beach,FLORIDA
810902,"April 28, 2025",fentanyl,"['acetaminophen', 'lidocaine', 'xylazine', 'heroin', 'fentanyl']",https://results.streetsafe.supply/sample/810902,Lake Worth,FLORIDA
810903,"May 2, 2025",fentanyl,"['lidocaine', 'xylazine', '4-ANPP', 'heroin', 'fentanyl']",https://results.streetsafe.supply/sample/810903,Lake Worth,FLORIDA
810904,"May 2, 2025",fentanyl,"['acetaminophen', 'caffeine', 'lidocaine', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/810904,Lake Worth,FLORIDA
810915,"May 5, 2025",fentanyl,"['caffeine', 'lidocaine', 'medetomidine', 'tetracaine', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/810915,West Palm Beach,FLORIDA
810916,"May 2, 2025",heroin; fentanyl,"['caffeine', '4-ANPP', '6-monoacetylmorphine (6-MAM)', 'heroin', 'fentanyl']",https://results.streetsafe.supply/sample/810916,West Palm Beach,FLORIDA
810918,"May 2, 2025",heroin; fentanyl,"['caffeine', '4-ANPP', '6-monoacetylmorphine (6-MAM)', 'heroin', 'fentanyl']",https://results.streetsafe.supply/sample/810918,Lake Worth,FLORIDA
810933,"April 25, 2025",fentanyl,"['menthol', '1,3-Diacetin', 'tetracaine', 'melatonin', '4-ANPP', 'fentanyl', 'N-desethyl protonitazene']",https://results.streetsafe.supply/sample/810933,Lake Worth,FLORIDA
811060,"May 5, 2025",fentanyl,['acetaminophen'],https://results.streetsafe.supply/sample/811060,Denver,COLORADO
811073,"May 5, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/811073,Denver,COLORADO
811074,"May 5, 2025",benzodiazepine,['phenazolam'],https://results.streetsafe.supply/sample/811074,Denver,COLORADO
900135,"May 1, 2025",fentanyl,"['dimethyl sulfone (methylsulfonylmethane MSM)', 'methamphetamine', 'acetaminophen', 'lidocaine', 'fentanyl']",https://results.streetsafe.supply/sample/900135,McDowell,NORTH CAROLINA
900143,"April 29, 2025",fentanyl,"['erythritol', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/900143,Burke County,NORTH CAROLINA
900154,"May 1, 2025",fentanyl; xylazine,"['erythritol', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/900154,Burke County,NORTH CAROLINA
900174,"April 29, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/900174,Burke County,NORTH CAROLINA
900198,"May 1, 2025",fentanyl; methamphetamine,"['dimethyl sulfone (methylsulfonylmethane MSM)', 'methamphetamine', 'lidocaine', 'tetracaine', 'fentanyl']",https://results.streetsafe.supply/sample/900198,McDowell,NORTH CAROLINA
